チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,8,2026-04-30,,駅近なので観光や食べ歩きに最適なホテルです。  朝食ビュッフェでのサービスは◎です。  フロントの接客も良い感じでした。  本当に次回も宿泊したいと思っています。,バス•トイレユニットの換気が少し弱い。  街を眺望できる高層階フロアのサービスがあれば良いと思います。  川崎マップは観光とグルメが充実した内容を提供してもらえると嬉しいです。,,駅近なので観光や食べ歩きに最適なホテルです。  朝食ビュッフェでのサービスは◎です。  フロントの接客も良い感じでした。  本当に次回も宿泊したいと思っています。,バス•トイレユニットの換気が少し弱い。  街を眺望できる高層階フロアのサービスがあれば良いと思います。  川崎マップは観光とグルメが充実した内容を提供してもらえると嬉しいです。,Kunihiro,bookingcom_260186_b27db8a90bb09689ebb8a24eb38758b3
false,Booking.com,8,2026-04-30,,,,,,,Yasuhide,bookingcom_260186_99c9c1cb26c8960ee419febe702bb887
false,じゃらん,5,2026-04-30,日産スタジアムでのコンサートで利用させて頂きました。日産スタジアム付近や、横浜駅付近では、ホテルが取れなく、また料金も高くて遠征の私からすると金額が高いため、川崎日航ホテル様を利用させて頂きました。ほんとに日航だけあって、おもてなしも良く、またチェックインの際に、部屋をスーペリアからダブルベットルームでお部屋の広いお部屋に変更して頂き本当にありがとうございす。コンサートから疲れて帰ってきてダブルのお部屋でゆっくり休めました。本当にありがとうございす。また、駅からすぐで、立地も良く、これからは日航さんをご利用しようと思います。,,,日産スタジアムでのコンサートで利用させて頂きました。日産スタジアム付近や、横浜駅付近では、ホテルが取れなく、また料金も高くて遠征の私からすると金額が高いため、川崎日航ホテル様を利用させて頂きました。ほんとに日航だけあって、おもてなしも良く、またチェックインの際に、部屋をスーペリアからダブルベットルームでお部屋の広いお部屋に変更して頂き本当にありがとうございす。コンサートから疲れて帰ってきてダブルのお部屋でゆっくり休めました。本当にありがとうございす。また、駅からすぐで、立地も良く、これからは日航さんをご利用しようと思います。,,,makiさん,jalan_322153_71e986507914280b416f403b1de3deab
false,じゃらん,4,2026-04-30,さすがの日航ホテルで気持ちよく利用させてもらいました。ホテル内にあるサイゼリヤを利用するつもりでしたが、月に一度定休日があるようなので注意が必要です。,,,さすがの日航ホテルで気持ちよく利用させてもらいました。ホテル内にあるサイゼリヤを利用するつもりでしたが、月に一度定休日があるようなので注意が必要です。,,,さすらいの食いしん坊さん,jalan_322153_db4e8edda9efddef1136570ad6ec0199
false,Agoda,8,2026-04-30,,駅近なので観光や食べ歩きに最適なホテルです。  朝食ビュッフェでのサービスは◎です。  フロントの接客も良い感じでした。  本当に次回も宿泊したいと思っています。,バス•トイレユニットの換気が少し弱い。  街を眺望できる高層階フロアのサービスがあれば良いと思います。  川崎マップは観光とグルメが充実した内容を提供してもらえると嬉しいです。,,駅近なので観光や食べ歩きに最適なホテルです。  朝食ビュッフェでのサービスは◎です。  フロントの接客も良い感じでした。  本当に次回も宿泊したいと思っています。,バス•トイレユニットの換気が少し弱い。  街を眺望できる高層階フロアのサービスがあれば良いと思います。  川崎マップは観光とグルメが充実した内容を提供してもらえると嬉しいです。,Kunihiro,agoda_96600_b27db8a90bb09689ebb8a24eb38758b3
false,Booking.com,10,2026-04-29,,駅からも近く、周りにお店もたくさんあるのでとても便利。 部屋の中も改装されていて、インテリアや電化製品も新しく、清潔で快適だった。 朝食も種類豊富で、とても美味しかった。,,,駅からも近く、周りにお店もたくさんあるのでとても便利。 部屋の中も改装されていて、インテリアや電化製品も新しく、清潔で快適だった。 朝食も種類豊富で、とても美味しかった。,,Chika,bookingcom_260186_cb5f5cfbf05a157cde87beaa3d898bf7
false,Booking.com,8,2026-04-29,,駅近 とても便利だった,何回か壁から隣の物音が気になった,,駅近 とても便利だった,何回か壁から隣の物音が気になった,戸上,bookingcom_260186_f4cf2f34fec25ef58c32b9fd541010ee
false,Booking.com,10,2026-04-29,,"Location, cleanliness, staff.",Bathroom is just too small.   I’m 5.9 tall and almost hit its ceiling when taking a bath.   Having lots of trouble with the flush toilet too.  It’s just too small.,,立地、清潔さ、スタッフ。,バスルームが狭すぎます。身長175cmの私でも、お風呂に入ると天井に頭がぶつかりそうになります。トイレの水洗も使いづらいです。とにかく狭すぎます。,Komson,bookingcom_260186_093a429666ce90e9cb798b0ac039d36d
false,Trip.com,9,2026-04-28,清潔で、フロント対応も親切、気持ちよく滞在できました,,,清潔で、フロント対応も親切、気持ちよく滞在できました,,,ゲ‍ス‍ト,trip_1927253128
false,Booking.com,8,2026-04-28,,,,,,,Choru,bookingcom_260186_d05756e0ee47df908e4da95b86c09e32
false,Booking.com,9,2026-04-28,,フロントの方がみんな親切でした。,エレベーターがなかなかこなかったことです。朝9：30前ころだったので、チェックアウトの人が多かったからかもしれません。,,フロントの方がみんな親切でした。,エレベーターがなかなかこなかったことです。朝9：30前ころだったので、チェックアウトの人が多かったからかもしれません。,Nao,bookingcom_260186_8588340763fc19674a8ea42532b3f7e5
false,Booking.com,9,2026-04-28,,"Clean, the staff is nice, helpful",The room is a little bit small and the bed is too soft,,清潔で、スタッフは親切で、協力的です,部屋は少し狭く、ベッドは柔らかすぎます。,Kit,bookingcom_260186_e23695cadb8426cd3125dc53d9330f24
false,Agoda,10,2026-04-27,駅からも近く、お部屋も綺麗で朝食も美味しくスタッフさんの対応も良く、また利用したいと思います。,,,駅からも近く、お部屋も綺麗で朝食も美味しくスタッフさんの対応も良く、また利用したいと思います。,,,TOYO,agoda_96600_0df50c742bfa9ce9e86dea6d4f0811bc
false,Trip.com,10,2026-04-27,交通便利 去機場和橫濱都很方便 周邊很便利,,,交通の便が良く、空港や横浜へのアクセスも容易で、周辺環境も非常に便利です。,,,ゲ‍ス‍ト,trip_1925852601
false,Booking.com,10,2026-04-27,,素晴らしい敏腕のホテルマン達　設備も素晴らしいが働く人たちがとても経験豊かで礼儀あり、素晴らしいホテルだと思います。,別になし,,素晴らしい敏腕のホテルマン達　設備も素晴らしいが働く人たちがとても経験豊かで礼儀あり、素晴らしいホテルだと思います。,別になし,Hiroshi,bookingcom_260186_689bce3ce51a92825e162df4cf149de9
false,Booking.com,8,2026-04-27,,川崎駅から近くわかりやすかった。 泊まった部屋も19階と展望がよかった。,角部屋だったため、静かに過ごせると思っていたが、 廊下を歩く人の話し声が結構聞こえてきた時があった。,,川崎駅から近くわかりやすかった。 泊まった部屋も19階と展望がよかった。,角部屋だったため、静かに過ごせると思っていたが、 廊下を歩く人の話し声が結構聞こえてきた時があった。,Hitomi,bookingcom_260186_808ac5c40bde2b91c0c415b1eb032e31
false,Booking.com,7,2026-04-27,,,,,,,Therese,bookingcom_260186_19b991ed42f2df77d1ca51c1db2f2bbc
false,Booking.com,9,2026-04-27,,立地もですが、チェックイン前に預けた荷物をお部屋に運んでくださっていたこと  早めの予約でチェックアウトを12時にしていただけたこと！（ライブでの利用だったので体力的にも助かりました◎）,壁？なのかドアなのかわかりませんが廊下の声が結構響く気がしました。,,立地もですが、チェックイン前に預けた荷物をお部屋に運んでくださっていたこと  早めの予約でチェックアウトを12時にしていただけたこと！（ライブでの利用だったので体力的にも助かりました◎）,壁？なのかドアなのかわかりませんが廊下の声が結構響く気がしました。,Saeko,bookingcom_260186_e9bc49c210b30cd271d30b4a87a94ba0
false,Booking.com,10,2026-04-26,,,,,,,Kazuho,bookingcom_260186_d277c701dbf42154a49de9904ac253eb
false,Booking.com,9,2026-04-26,,,,,,,マリマリも,bookingcom_260186_89151e9e8727ef1f6e706dee9e34195d
false,Booking.com,4,2026-04-26,,朝食が美味しい,隣の部屋の音が響く、寝具が良くない,,朝食が美味しい,隣の部屋の音が響く、寝具が良くない,Chieko,bookingcom_260186_6e42578cc54aebbd6eb1b15586d91e4c
